name,popularity,track_number,duration_ms,explicit,added_at,artist_name,artist_followers,artist_popularity,genres,main_genre,main_album,release_date,album_tracks_number,station,followers,snapshot_id
גבר אמיתי,30,1,207887,False,2021-12-25T07:43:34Z,Dana Lev,3036,24,['israeli pop'],pop,גבר אמיתי,2020-08-31,1,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
מקהלה עליזה,39,1,166906,False,2021-12-25T07:33:46Z,Chava Alberstein,98757,46,"['classic israeli pop', 'israeli singer-songwriter']",pop,בשירים עבריים/פרח הלילך,1967-01-01,12,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
בזכותם,6,7,113840,False,2021-12-25T07:31:31Z,Tzevet Havai Pikud Merkaz,65,16,[],other,צוות הווי פיקוד מרכז-עם רוחמה,1976-01-01,12,103_fm,560,OTc2NTMsMGI5ZmYxMGIxNzJlZGU1MjdiY2RlNzliZGI5ZDQ5OGFiN2Y5Y2YwMg==
אפס מאמץ,57,3,200142,False,2021-12-31T09:57:47Z,Static & Ben El,342280,60,"['israeli pop', 'jewish pop']",pop,שבעה ירחים,2021-07-06,7,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
הולכת איתך,62,1,213333,False,2021-12-31T09:57:47Z,Narkis,62162,50,['israeli pop'],pop,הולכת איתך,2021-05-10,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
STAY (with Justin Bieber),92,3,141805,True,2021-12-31T09:57:47Z,The Kid LAROI,3117798,90,['australian hip hop'],hip,F*CK LOVE 3: OVER YOU,2021-07-23,29,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Enemy (with JID) - from the series Arcane League of Legends,98,1,173381,False,2021-12-31T09:57:47Z,Imagine Dragons,37467790,92,"['modern rock', 'rock']",rock,Enemy (with JID) [from the series Arcane League of Legends],2021-10-28,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Heat Waves,93,14,238805,False,2021-12-31T09:57:47Z,Glass Animals,2295327,86,"['gauze pop', 'indietronica', 'shiver pop']",pop,Dreamland (+ Bonus Levels),2020-08-06,18,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
חורף באוטו,61,1,251931,False,2021-12-31T09:57:47Z,Omer Adam,900002,64,"['israeli mediterranean', 'israeli pop', 'mizrahi']",pop,חורף באוטו,2021-10-31,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
היי בייב,55,4,187901,False,2021-12-31T09:57:47Z,Tuna,181193,60,"['israeli hip hop', 'israeli pop']",hip,מזרח פרוע,2021-12-17,13,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
INDUSTRY BABY (feat. Jack Harlow),91,3,212352,True,2021-12-31T09:57:47Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Pepas,85,3,287120,True,2021-12-31T09:57:47Z,Farruko,11739065,91,"['latin', 'reggaeton', 'trap latino']",world,La 167,2021-10-01,25,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
love nwantiti (ah ah ah),94,2,145800,True,2021-12-31T09:57:47Z,CKay,352627,85,['afro r&b'],soul,CKay The First,2019-08-30,8,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
רעשים,54,1,220848,False,2021-12-31T09:57:47Z,Osher Cohen,72391,53,['israeli mediterranean'],other,רעשים,2021-12-14,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
abcdefu,99,1,168601,True,2021-12-31T09:57:47Z,GAYLE,168247,85,[],other,abcdefu,2021-08-13,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
חצי דפוק,61,1,177874,False,2021-12-31T09:57:47Z,Omer Adam,900002,64,"['israeli mediterranean', 'israeli pop', 'mizrahi']",pop,3,2021-08-03,3,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Easy On Me,92,2,224694,False,2021-12-31T09:57:47Z,Adele,32587613,96,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,30,2021-11-19,12,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
באתי להציל אותך,58,1,187352,False,2021-12-31T09:57:47Z,Agam Buhbut,133458,49,['israeli mediterranean'],other,באתי להציל אותך,2021-10-26,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Bad Habits,95,4,230746,False,2021-12-31T09:57:47Z,Ed Sheeran,90180172,97,"['pop', 'uk pop']",pop,=,2021-10-29,14,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Shivers,95,2,207853,False,2021-12-31T09:57:47Z,Ed Sheeran,90180172,97,"['pop', 'uk pop']",pop,=,2021-10-29,14,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Cold Heart - PNAU Remix,85,1,202735,False,2021-12-31T09:57:47Z,Elton John,8447639,91,"['glam rock', 'mellow gold', 'piano rock']",rock,The Lockdown Sessions,2021-10-22,16,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
פילטרים יפים,56,1,182578,False,2021-12-31T09:57:47Z,Eden Ben Zaken,405530,56,"['israeli mediterranean', 'israeli pop']",pop,פילטרים יפים,2021-12-04,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
ביחד,52,8,151968,False,2021-12-31T09:57:47Z,Marina Maximilian,77454,50,['israeli pop'],pop,ביחד,2021-08-23,10,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אם הייתי צריכה,54,1,204255,False,2021-12-31T09:57:47Z,Odeya,6940,47,['israeli pop'],pop,אם הייתי צריכה,2021-11-25,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
בית משוגעים,58,1,169848,False,2021-12-31T09:57:47Z,Ran Danker,32840,51,"['festigal', 'israeli pop']",pop,בית משוגעים,2021-03-03,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Woman,96,1,172626,True,2021-12-31T09:57:47Z,Doja Cat,13889091,95,"['dance pop', 'pop']",pop,Planet Her,2021-06-25,14,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
יחפים,54,1,196480,False,2021-12-31T09:57:47Z,Jasmin Moallem,30128,52,['israeli pop'],pop,יחפים,2021-12-06,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
סחרחורת & בדד,58,1,361978,False,2021-12-31T09:57:47Z,Omer Adam,900002,64,"['israeli mediterranean', 'israeli pop', 'mizrahi']",pop,סחרחורת & בדד,2021-09-19,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מגבת באוויר,40,17,171200,False,2021-12-31T09:57:47Z,NOROZ,13316,47,"['israeli hip hop', 'israeli trap']",hip,מרגיש מוגזם,2021-12-12,17,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
רסיסים,57,1,201190,False,2021-12-31T09:57:47Z,Raviv Kaner,59595,49,['israeli pop'],pop,רסיסים,2020-01-01,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
סיבת הסיבות,58,1,199710,False,2021-12-31T09:57:47Z,Ishay Ribo,408445,57,['israeli pop'],pop,סיבת הסיבות,2021-02-24,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מדליקה לי הכל,45,14,204520,False,2021-12-31T09:57:47Z,Eden Hason,403158,61,['israeli mediterranean'],other,אלבום 2,2021-12-01,14,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
שבוע טוב,57,1,151442,False,2021-12-31T09:57:47Z,Avraham Tal,172391,51,['israeli pop'],pop,שבוע טוב,2020-04-15,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אני כבר לא בך,50,1,177692,False,2021-12-31T09:57:47Z,Itay Levi,370844,56,"['israeli mediterranean', 'mizrahi']",other,אני כבר לא בך,2021-12-19,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
הטעות הכי יפה,57,1,161485,False,2021-12-31T09:57:47Z,Itay Levi,370844,56,"['israeli mediterranean', 'mizrahi']",other,הטעות הכי יפה,2021-05-25,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מה פספסתי,52,1,139875,False,2021-12-31T09:57:47Z,Eden Hason,403158,61,['israeli mediterranean'],other,מה פספסתי,2021-12-09,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
לא להיות לבד,37,2,180000,False,2021-12-31T09:57:47Z,Mergui,114583,51,['israeli pop'],pop,לא להיות לבד,2021-10-22,7,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
שקיעות אדומות,43,9,212963,False,2021-12-31T09:57:47Z,Eden Hason,403158,61,['israeli mediterranean'],other,אלבום 2,2021-12-01,14,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
MONTERO (Call Me By Your Name),91,1,137704,True,2021-12-31T09:57:47Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
סהרה,52,5,244939,False,2021-12-31T09:57:47Z,Tuna,181193,60,"['israeli hip hop', 'israeli pop']",hip,מזרח פרוע,2021-12-17,13,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אין מאושר ממני,19,1,172394,False,2021-12-31T09:57:47Z,Eliad,271791,52,['israeli pop'],pop,מסע,2021-12-28,9,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
לא מרגיש טוב,55,1,160000,False,2021-12-31T09:57:47Z,Eden Hason,403158,61,['israeli mediterranean'],other,לא מרגיש טוב,2021-11-28,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
דפוק עם תעודות,49,1,188244,False,2021-12-31T09:57:47Z,Eyal Golan,586025,60,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",pop,דפוק עם תעודות,2021-12-21,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
השמלה החדשה שלי,56,1,172024,False,2021-12-31T09:57:47Z,Ran Danker,32840,51,"['festigal', 'israeli pop']",pop,השמלה החדשה שלי,2021-10-18,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
זוגות כאלה,56,1,200000,False,2021-12-31T09:57:47Z,Osher Cohen,72391,53,['israeli mediterranean'],other,זוגות כאלה,2021-06-17,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
שמש,56,1,238089,False,2021-12-31T09:57:47Z,Hanan Ben Ari,414545,56,['israeli pop'],pop,שמש,2019-09-02,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
כל הכוכבים,52,1,161208,False,2021-12-31T09:57:47Z,Tuna,181193,60,"['israeli hip hop', 'israeli pop']",hip,מזרח פרוע,2021-12-17,13,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Toxic,93,1,168020,False,2021-12-31T09:57:47Z,BoyWithUke,498332,82,[],other,Toxic,2021-10-29,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
קריוקי,51,7,240066,False,2021-12-31T09:57:47Z,Tuna,181193,60,"['israeli hip hop', 'israeli pop']",hip,מזרח פרוע,2021-12-17,13,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
טרילילי טרללה,55,1,203048,False,2021-12-31T09:57:47Z,Noa Kirel,268647,56,['israeli pop'],pop,טרילילי טרללה,2021-06-21,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
השמיים נעולים,55,1,181204,False,2021-12-31T09:57:47Z,Doli & Penn,30762,53,['israeli pop'],pop,השמיים נעולים,2021-03-14,1,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
תל אביב זה אני ואת,54,4,221235,False,2021-12-31T09:57:47Z,Amir Ve Ben,3575,44,['israeli pop'],pop,גנגסטרים על אמת,2021-05-31,13,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
THATS WHAT I WANT,94,4,143901,True,2021-12-31T09:57:47Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_weekly,3960,Njk0MjU5ODY3LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אפס מאמץ,57,3,200142,False,2022-01-01T09:32:59Z,Static & Ben El,342280,60,"['israeli pop', 'jewish pop']",pop,שבעה ירחים,2021-07-06,7,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
STAY (with Justin Bieber),92,3,141805,True,2022-01-01T09:32:59Z,The Kid LAROI,3117798,90,['australian hip hop'],hip,F*CK LOVE 3: OVER YOU,2021-07-23,29,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Pepas,85,3,287120,True,2022-01-01T09:32:59Z,Farruko,11739065,91,"['latin', 'reggaeton', 'trap latino']",world,La 167,2021-10-01,25,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
הולכת איתך,62,1,213333,False,2022-01-01T09:32:59Z,Narkis,62162,50,['israeli pop'],pop,הולכת איתך,2021-05-10,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Heat Waves,93,14,238805,False,2022-01-01T09:32:59Z,Glass Animals,2295327,86,"['gauze pop', 'indietronica', 'shiver pop']",pop,Dreamland (+ Bonus Levels),2020-08-06,18,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
INDUSTRY BABY (feat. Jack Harlow),91,3,212352,True,2022-01-01T09:32:59Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Enemy (with JID) - from the series Arcane League of Legends,98,1,173381,False,2022-01-01T09:32:59Z,Imagine Dragons,37467790,92,"['modern rock', 'rock']",rock,Enemy (with JID) [from the series Arcane League of Legends],2021-10-28,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
love nwantiti (ah ah ah),94,2,145800,True,2022-01-01T09:32:59Z,CKay,352627,85,['afro r&b'],soul,CKay The First,2019-08-30,8,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Cold Heart - PNAU Remix,85,1,202735,False,2022-01-01T09:32:59Z,Elton John,8447639,91,"['glam rock', 'mellow gold', 'piano rock']",rock,The Lockdown Sessions,2021-10-22,16,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
חצי דפוק,61,1,177874,False,2022-01-01T09:32:59Z,Omer Adam,900002,64,"['israeli mediterranean', 'israeli pop', 'mizrahi']",pop,3,2021-08-03,3,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Easy On Me,92,2,224694,False,2022-01-01T09:32:59Z,Adele,32587613,96,"['british soul', 'pop', 'pop soul', 'uk pop']",pop,30,2021-11-19,12,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
חורף באוטו,61,1,251931,False,2022-01-01T09:32:59Z,Omer Adam,900002,64,"['israeli mediterranean', 'israeli pop', 'mizrahi']",pop,חורף באוטו,2021-10-31,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
היי בייב,55,4,187901,False,2022-01-01T09:32:59Z,Tuna,181193,60,"['israeli hip hop', 'israeli pop']",hip,מזרח פרוע,2021-12-17,13,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
קאקדילה,37,1,161186,False,2022-01-01T09:32:59Z,Omer Adam,900002,64,"['israeli mediterranean', 'israeli pop', 'mizrahi']",pop,קאקדילה,2021-12-30,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Bad Habits,95,4,230746,False,2022-01-01T09:32:59Z,Ed Sheeran,90180172,97,"['pop', 'uk pop']",pop,=,2021-10-29,14,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
abcdefu,99,1,168601,True,2022-01-01T09:32:59Z,GAYLE,168247,85,[],other,abcdefu,2021-08-13,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Shivers,95,2,207853,False,2022-01-01T09:32:59Z,Ed Sheeran,90180172,97,"['pop', 'uk pop']",pop,=,2021-10-29,14,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
באתי להציל אותך,58,1,187352,False,2022-01-01T09:32:59Z,Agam Buhbut,133458,49,['israeli mediterranean'],other,באתי להציל אותך,2021-10-26,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
רעשים,54,1,220848,False,2022-01-01T09:32:59Z,Osher Cohen,72391,53,['israeli mediterranean'],other,רעשים,2021-12-14,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Woman,96,1,172626,True,2022-01-01T09:32:59Z,Doja Cat,13889091,95,"['dance pop', 'pop']",pop,Planet Her,2021-06-25,14,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
בית משוגעים,58,1,169848,False,2022-01-01T09:32:59Z,Ran Danker,32840,51,"['festigal', 'israeli pop']",pop,בית משוגעים,2021-03-03,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
ביחד,52,8,151968,False,2022-01-01T09:32:59Z,Marina Maximilian,77454,50,['israeli pop'],pop,ביחד,2021-08-23,10,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
אם הייתי צריכה,54,1,204255,False,2022-01-01T09:32:59Z,Odeya,6940,47,['israeli pop'],pop,אם הייתי צריכה,2021-11-25,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
פילטרים יפים,56,1,182578,False,2022-01-01T09:32:59Z,Eden Ben Zaken,405530,56,"['israeli mediterranean', 'israeli pop']",pop,פילטרים יפים,2021-12-04,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
יחפים,54,1,196480,False,2022-01-01T09:32:59Z,Jasmin Moallem,30128,52,['israeli pop'],pop,יחפים,2021-12-06,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
MONTERO (Call Me By Your Name),91,1,137704,True,2022-01-01T09:32:59Z,Lil Nas X,8582487,91,"['lgbtq+ hip hop', 'pop']",hip,MONTERO,2021-09-17,15,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
מגבת באוויר,40,17,171200,False,2022-01-01T09:32:59Z,NOROZ,13316,47,"['israeli hip hop', 'israeli trap']",hip,מרגיש מוגזם,2021-12-12,17,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
Do It To It,95,1,157890,False,2022-01-01T09:32:59Z,ACRAZE,37213,80,[],other,Do It To It,2021-08-20,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
סחרחורת & בדד,58,1,361978,False,2022-01-01T09:32:59Z,Omer Adam,900002,64,"['israeli mediterranean', 'israeli pop', 'mizrahi']",pop,סחרחורת & בדד,2021-09-19,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
טרילילי טרללה,55,1,203048,False,2022-01-01T09:32:59Z,Noa Kirel,268647,56,['israeli pop'],pop,טרילילי טרללה,2021-06-21,1,spotify_top_50_israel_daily,42362,Njk0MzQ0Nzc5LDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDY1NmU=
